User_Id,KMeans_Cluster,Cluster_Name,RFM_Score,Recency,Frequency,Total_Spend
466,1,😴 At-Risk/Dormant,1.65,251,1,165.0
467,3,🆕 Recent Shoppers,2.6,62,1,222.0
468,3,🆕 Recent Shoppers,2.95,41,1,301.0
469,1,😴 At-Risk/Dormant,1.6,151,1,122.0
470,3,🆕 Recent Shoppers,2.9,27,1,191.0
471,1,😴 At-Risk/Dormant,1.0,335,1,126.0
472,3,🆕 Recent Shoppers,2.6,83,1,196.0
473,3,🆕 Recent Shoppers,2.9,28,1,244.0
474,1,😴 At-Risk/Dormant,1.2999999999999998,218,1,114.0
475,0,💎 High-Value Loyalists,3.3,91,4,707.2
476,1,😴 At-Risk/Dormant,1.35,404,1,178.0
477,3,🆕 Recent Shoppers,3.25,14,1,350.0
478,3,🆕 Recent Shoppers,2.95,66,1,348.0
479,1,😴 At-Risk/Dormant,1.0,347,2,132.0
480,3,🆕 Recent Shoppers,3.25,20,1,324.0
481,1,😴 At-Risk/Dormant,1.6999999999999995,347,1,194.0
482,3,🆕 Recent Shoppers,3.6,27,1,710.0
483,2,🛒 Regular Customers,3.0,127,1,1816.9
484,0,💎 High-Value Loyalists,3.3,35,2,499.5
485,3,🆕 Recent Shoppers,2.6,53,1,228.0
486,3,🆕 Recent Shoppers,2.65,139,1,286.0
487,1,😴 At-Risk/Dormant,1.65,224,1,159.0
488,0,💎 High-Value Loyalists,3.6,19,3,2175.0
489,1,😴 At-Risk/Dormant,1.35,271,1,150.0
490,1,😴 At-Risk/Dormant,1.35,272,1,142.0
491,1,😴 At-Risk/Dormant,2.35,249,1,264.0
492,3,🆕 Recent Shoppers,2.95,40,2,382.0
493,3,🆕 Recent Shoppers,1.9,48,1,126.0
494,3,🆕 Recent Shoppers,3.3,41,1,928.0
495,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,90.0
496,2,🛒 Regular Customers,3.6,27,2,5907.0
497,3,🆕 Recent Shoppers,2.9,14,1,244.0
498,3,🆕 Recent Shoppers,2.6,51,1,226.1
499,3,🆕 Recent Shoppers,2.95,99,1,270.9
500,3,🆕 Recent Shoppers,2.95,82,1,338.0
501,3,🆕 Recent Shoppers,3.25,20,1,355.0
502,3,🆕 Recent Shoppers,2.2,27,1,56.0
503,0,💎 High-Value Loyalists,2.95,51,2,296.0
504,3,🆕 Recent Shoppers,3.3,38,1,486.0
505,3,🆕 Recent Shoppers,3.0,197,1,700.1
506,1,😴 At-Risk/Dormant,1.0,299,1,79.2
507,1,😴 At-Risk/Dormant,1.95,211,1,172.0
508,1,😴 At-Risk/Dormant,2.0,269,1,212.0
509,3,🆕 Recent Shoppers,3.6,25,1,800.0
510,0,💎 High-Value Loyalists,1.6999999999999995,367,2,196.0
511,1,😴 At-Risk/Dormant,1.6,188,1,130.0
512,3,🆕 Recent Shoppers,2.9,34,1,219.0
513,0,💎 High-Value Loyalists,3.6,20,3,723.2
514,2,🛒 Regular Customers,3.3,67,1,2072.0
515,1,😴 At-Risk/Dormant,1.6999999999999995,271,1,197.5
516,0,💎 High-Value Loyalists,3.3,74,3,784.0
517,1,😴 At-Risk/Dormant,2.35,216,1,344.0
518,3,🆕 Recent Shoppers,2.6,68,1,208.0
519,3,🆕 Recent Shoppers,2.65,173,1,400.0
520,3,🆕 Recent Shoppers,2.2,34,1,83.0
521,3,🆕 Recent Shoppers,1.9,69,1,50.0
522,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,96.0
523,1,😴 At-Risk/Dormant,2.3,174,1,230.0
524,3,🆕 Recent Shoppers,2.95,99,1,370.0
525,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,128.0
526,3,🆕 Recent Shoppers,2.65,214,1,322.0
527,1,😴 At-Risk/Dormant,1.65,267,1,174.0
528,3,🆕 Recent Shoppers,2.55,34,1,151.0
529,0,💎 High-Value Loyalists,3.3,88,4,1609.9
530,2,🛒 Regular Customers,3.3,41,1,2345.0
531,1,😴 At-Risk/Dormant,2.3,193,1,216.0
532,0,💎 High-Value Loyalists,3.6,20,5,6159.0
533,1,😴 At-Risk/Dormant,2.0,258,1,210.0
534,3,🆕 Recent Shoppers,3.25,20,2,261.0
535,1,😴 At-Risk/Dormant,1.65,259,1,154.0
536,0,💎 High-Value Loyalists,3.6,14,3,1140.1
537,1,😴 At-Risk/Dormant,1.6999999999999995,341,1,246.0
538,1,😴 At-Risk/Dormant,1.65,245,1,152.0
539,3,🆕 Recent Shoppers,2.9,13,1,225.0
540,3,🆕 Recent Shoppers,1.9,47,1,46.0
541,1,😴 At-Risk/Dormant,1.35,286,1,171.3
542,1,😴 At-Risk/Dormant,1.6999999999999995,408,1,190.0
543,3,🆕 Recent Shoppers,2.2,20,1,113.0
544,3,🆕 Recent Shoppers,2.55,6,1,154.0
545,1,😴 At-Risk/Dormant,2.35,260,1,270.0
546,3,🆕 Recent Shoppers,3.6,29,1,1275.0
547,1,😴 At-Risk/Dormant,1.95,202,1,160.0
548,1,😴 At-Risk/Dormant,1.65,254,1,145.0
549,1,😴 At-Risk/Dormant,1.6,130,1,103.2
550,3,🆕 Recent Shoppers,3.0,197,1,531.9
551,3,🆕 Recent Shoppers,3.25,34,1,360.0
552,3,🆕 Recent Shoppers,3.3,49,1,484.0
553,0,💎 High-Value Loyalists,3.3,65,2,771.6
554,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,125.0
555,3,🆕 Recent Shoppers,2.3,128,1,192.0
556,1,😴 At-Risk/Dormant,1.35,308,1,171.0
557,1,😴 At-Risk/Dormant,1.2999999999999998,246,1,88.0
558,1,😴 At-Risk/Dormant,1.6999999999999995,299,1,204.0
559,3,🆕 Recent Shoppers,2.2,18,1,128.0
560,3,🆕 Recent Shoppers,3.25,6,1,353.0
561,0,💎 High-Value Loyalists,2.6,89,2,254.0
562,1,😴 At-Risk/Dormant,1.6,163,1,114.0
563,3,🆕 Recent Shoppers,3.3,45,2,1025.0
564,3,🆕 Recent Shoppers,2.25,41,1,145.0
565,1,😴 At-Risk/Dormant,2.35,269,1,288.0
566,3,🆕 Recent Shoppers,2.55,10,1,148.0
567,0,💎 High-Value Loyalists,3.0,119,4,2397.1
568,3,🆕 Recent Shoppers,2.9,32,1,224.0
569,1,😴 At-Risk/Dormant,1.95,170,1,176.0
570,1,😴 At-Risk/Dormant,1.65,258,1,160.0
571,3,🆕 Recent Shoppers,2.55,12,2,172.7
572,2,🛒 Regular Customers,3.0,161,1,1501.7
573,3,🆕 Recent Shoppers,2.65,191,1,260.0
574,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,115.0
575,1,😴 At-Risk/Dormant,2.7,235,1,660.2
576,1,😴 At-Risk/Dormant,1.6999999999999995,358,1,204.0
577,3,🆕 Recent Shoppers,3.0,102,1,1177.4
578,3,🆕 Recent Shoppers,3.25,34,1,320.0
579,3,🆕 Recent Shoppers,2.65,125,1,334.0
580,0,💎 High-Value Loyalists,2.4,272,2,617.0
581,3,🆕 Recent Shoppers,2.7,230,1,992.3
582,1,😴 At-Risk/Dormant,2.05,300,1,319.3
583,2,🛒 Regular Customers,3.6,6,1,1200.0
584,3,🆕 Recent Shoppers,2.3,139,1,204.0
585,1,😴 At-Risk/Dormant,1.6999999999999995,379,1,216.0
586,0,💎 High-Value Loyalists,3.6,20,2,620.4
587,1,😴 At-Risk/Dormant,1.65,238,1,182.3
588,3,🆕 Recent Shoppers,3.3,45,1,910.0
589,3,🆕 Recent Shoppers,2.95,40,1,342.0
590,1,😴 At-Risk/Dormant,1.35,274,1,150.0
591,3,🆕 Recent Shoppers,3.25,28,1,270.5
592,3,🆕 Recent Shoppers,2.6,62,1,232.0
593,0,💎 High-Value Loyalists,3.6,20,3,1389.0
594,0,💎 High-Value Loyalists,2.55,7,3,160.0
595,3,🆕 Recent Shoppers,2.2,20,1,119.0
596,3,🆕 Recent Shoppers,3.3,71,1,542.0
597,3,🆕 Recent Shoppers,3.25,32,1,312.0
598,1,😴 At-Risk/Dormant,1.35,307,1,158.0
599,3,🆕 Recent Shoppers,3.25,20,1,310.0
600,3,🆕 Recent Shoppers,2.6,75,1,218.0
601,0,💎 High-Value Loyalists,2.3,116,2,214.0
602,3,🆕 Recent Shoppers,3.6,27,2,449.0
603,1,😴 At-Risk/Dormant,2.35,222,1,364.7
604,3,🆕 Recent Shoppers,2.6,41,1,245.0
605,3,🆕 Recent Shoppers,2.9,11,1,208.0
606,0,💎 High-Value Loyalists,2.55,34,2,144.0
607,3,🆕 Recent Shoppers,2.55,25,1,156.0
608,1,😴 At-Risk/Dormant,1.95,193,1,144.0
609,3,🆕 Recent Shoppers,2.95,62,1,288.0
610,1,😴 At-Risk/Dormant,1.2999999999999998,223,1,117.0
611,3,🆕 Recent Shoppers,2.2,5,1,60.0
612,1,😴 At-Risk/Dormant,1.0,548,1,50.0
613,3,🆕 Recent Shoppers,2.3,121,1,205.4
614,1,😴 At-Risk/Dormant,2.0,256,1,213.8
615,1,😴 At-Risk/Dormant,2.3,197,1,238.0
616,1,😴 At-Risk/Dormant,1.65,258,1,159.8
617,1,😴 At-Risk/Dormant,1.2999999999999998,264,1,109.6
618,1,😴 At-Risk/Dormant,1.65,264,1,157.0
619,1,😴 At-Risk/Dormant,1.6,160,1,66.0
620,3,🆕 Recent Shoppers,2.9,20,1,232.0
621,3,🆕 Recent Shoppers,2.9,14,1,206.0
622,3,🆕 Recent Shoppers,2.95,38,1,340.0
623,0,💎 High-Value Loyalists,3.0,118,3,1064.0
624,1,😴 At-Risk/Dormant,2.0,261,1,245.0
625,3,🆕 Recent Shoppers,2.6,74,1,238.0
626,1,😴 At-Risk/Dormant,1.2999999999999998,227,1,134.6
627,2,🛒 Regular Customers,2.7,245,1,2124.0
628,3,🆕 Recent Shoppers,3.6,13,1,435.0
629,3,🆕 Recent Shoppers,3.6,19,1,580.0
630,0,💎 High-Value Loyalists,1.6,211,2,107.6
631,1,😴 At-Risk/Dormant,1.95,152,1,160.0
632,1,😴 At-Risk/Dormant,1.65,250,1,157.0
633,3,🆕 Recent Shoppers,2.95,86,1,304.0
634,1,😴 At-Risk/Dormant,1.6,172,1,130.0
635,0,💎 High-Value Loyalists,2.6,80,2,246.0
636,3,🆕 Recent Shoppers,2.3,112,1,205.3
637,3,🆕 Recent Shoppers,3.25,9,1,300.0
638,0,💎 High-Value Loyalists,2.6,41,3,190.6
639,3,🆕 Recent Shoppers,2.25,63,1,186.0
640,1,😴 At-Risk/Dormant,2.0,253,1,222.1
641,1,😴 At-Risk/Dormant,2.0,259,1,232.0
642,3,🆕 Recent Shoppers,2.6,90,1,252.0
643,3,🆕 Recent Shoppers,2.65,177,1,354.0
644,0,💎 High-Value Loyalists,3.3,66,4,1039.2
645,1,😴 At-Risk/Dormant,1.6,112,1,134.0
646,3,🆕 Recent Shoppers,2.6,47,1,222.0
647,3,🆕 Recent Shoppers,3.25,34,1,330.0
648,1,😴 At-Risk/Dormant,1.2999999999999998,261,1,109.0
649,3,🆕 Recent Shoppers,2.9,34,1,253.0
650,1,😴 At-Risk/Dormant,1.35,374,1,164.0
651,1,😴 At-Risk/Dormant,2.05,282,1,270.0
652,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,233.0
653,3,🆕 Recent Shoppers,3.0,194,1,643.0
654,3,🆕 Recent Shoppers,2.2,19,1,86.0
655,1,😴 At-Risk/Dormant,1.65,216,1,140.0
656,3,🆕 Recent Shoppers,2.3,117,1,208.0
657,3,🆕 Recent Shoppers,2.6,78,1,250.0
658,3,🆕 Recent Shoppers,2.65,121,1,297.8
659,3,🆕 Recent Shoppers,2.95,52,1,258.0
660,1,😴 At-Risk/Dormant,1.35,284,1,140.0
661,3,🆕 Recent Shoppers,3.0,206,1,852.0
662,1,😴 At-Risk/Dormant,1.6999999999999995,270,1,218.0
663,1,😴 At-Risk/Dormant,1.6,213,1,120.0
664,1,😴 At-Risk/Dormant,1.35,307,1,147.0
665,3,🆕 Recent Shoppers,3.3,44,1,426.3
666,1,😴 At-Risk/Dormant,1.6,190,1,76.0
667,1,😴 At-Risk/Dormant,1.0,280,1,128.0
668,1,😴 At-Risk/Dormant,1.0,303,1,124.0
669,3,🆕 Recent Shoppers,3.25,15,1,330.0
670,1,😴 At-Risk/Dormant,2.35,249,1,288.0
671,1,😴 At-Risk/Dormant,1.0,347,1,104.0
672,3,🆕 Recent Shoppers,2.9,34,1,229.0
673,1,😴 At-Risk/Dormant,2.7,245,1,828.0
674,1,😴 At-Risk/Dormant,1.2999999999999998,255,1,81.0
675,1,😴 At-Risk/Dormant,2.3,189,1,194.0
676,1,😴 At-Risk/Dormant,1.35,315,1,142.0
677,1,😴 At-Risk/Dormant,1.6999999999999995,347,1,198.0
678,3,🆕 Recent Shoppers,2.65,114,1,306.0
679,3,🆕 Recent Shoppers,2.95,35,1,288.0
680,3,🆕 Recent Shoppers,2.6,69,1,194.0
681,1,😴 At-Risk/Dormant,2.0,253,1,252.0
682,1,😴 At-Risk/Dormant,1.35,292,1,157.0
683,3,🆕 Recent Shoppers,3.25,20,1,308.0
684,3,🆕 Recent Shoppers,1.9,90,1,130.0
685,1,😴 At-Risk/Dormant,1.6,212,1,117.1
686,0,💎 High-Value Loyalists,2.65,103,2,318.0
687,1,😴 At-Risk/Dormant,1.35,401,1,164.0
688,1,😴 At-Risk/Dormant,1.95,180,1,170.0
689,1,😴 At-Risk/Dormant,2.05,279,1,416.0
690,3,🆕 Recent Shoppers,2.95,41,1,270.0
691,1,😴 At-Risk/Dormant,1.2999999999999998,262,1,69.0
692,3,🆕 Recent Shoppers,3.0,124,1,432.0
693,1,😴 At-Risk/Dormant,1.65,250,1,184.0
694,1,😴 At-Risk/Dormant,1.2999999999999998,231,1,134.0
695,1,😴 At-Risk/Dormant,2.35,258,1,297.6
696,3,🆕 Recent Shoppers,2.6,43,1,198.0
697,3,🆕 Recent Shoppers,2.65,109,1,410.0
698,3,🆕 Recent Shoppers,2.65,132,1,296.0
699,1,😴 At-Risk/Dormant,2.4,273,1,470.0
700,1,😴 At-Risk/Dormant,1.2999999999999998,219,1,98.0
701,1,😴 At-Risk/Dormant,2.35,222,1,280.0
702,0,💎 High-Value Loyalists,3.6,27,2,1120.0
703,1,😴 At-Risk/Dormant,2.35,267,1,342.0
704,3,🆕 Recent Shoppers,2.25,74,1,170.9
705,0,💎 High-Value Loyalists,2.6,72,2,248.0
706,3,🆕 Recent Shoppers,2.25,50,1,168.0
707,1,😴 At-Risk/Dormant,1.95,200,1,150.0
708,3,🆕 Recent Shoppers,3.3,80,1,574.0
709,3,🆕 Recent Shoppers,3.0,165,1,604.0
710,1,😴 At-Risk/Dormant,1.95,153,1,144.0
711,1,😴 At-Risk/Dormant,1.2999999999999998,226,1,74.0
712,3,🆕 Recent Shoppers,3.3,96,1,446.0
713,3,🆕 Recent Shoppers,3.25,27,1,352.0
714,3,🆕 Recent Shoppers,2.95,41,1,336.0
715,3,🆕 Recent Shoppers,1.9,68,1,134.0
716,1,😴 At-Risk/Dormant,2.35,266,1,262.0
717,2,🛒 Regular Customers,3.3,45,1,1418.0
718,3,🆕 Recent Shoppers,1.95,104,1,182.0
719,1,😴 At-Risk/Dormant,1.35,388,1,141.7
720,1,😴 At-Risk/Dormant,2.0,248,1,247.8
721,3,🆕 Recent Shoppers,2.2,12,1,112.0
722,0,💎 High-Value Loyalists,2.0,223,2,248.0
723,1,😴 At-Risk/Dormant,1.6999999999999995,308,1,190.0
724,0,💎 High-Value Loyalists,2.95,39,2,266.0
725,3,🆕 Recent Shoppers,3.25,20,1,286.0
726,0,💎 High-Value Loyalists,3.3,44,2,736.3
727,1,😴 At-Risk/Dormant,2.35,228,1,330.0
728,2,🛒 Regular Customers,3.3,78,1,2358.7
729,3,🆕 Recent Shoppers,3.25,3,1,370.0
730,1,😴 At-Risk/Dormant,1.6999999999999995,299,1,220.0
731,0,💎 High-Value Loyalists,3.6,34,4,699.3
732,3,🆕 Recent Shoppers,1.9,73,1,88.5
733,1,😴 At-Risk/Dormant,2.35,245,1,380.0
734,1,😴 At-Risk/Dormant,1.0,400,1,78.6
735,3,🆕 Recent Shoppers,3.6,12,1,1072.0
736,0,💎 High-Value Loyalists,3.6,34,3,2134.0
737,1,😴 At-Risk/Dormant,1.65,260,1,170.6
738,1,😴 At-Risk/Dormant,2.05,301,1,262.0
739,3,🆕 Recent Shoppers,2.3,116,1,190.0
740,3,🆕 Recent Shoppers,2.95,47,1,296.0
741,3,🆕 Recent Shoppers,3.25,5,1,258.0
742,3,🆕 Recent Shoppers,2.9,27,1,211.0
743,1,😴 At-Risk/Dormant,2.35,240,1,308.0
744,1,😴 At-Risk/Dormant,1.65,216,1,182.0
745,3,🆕 Recent Shoppers,3.6,10,1,1268.0
746,1,😴 At-Risk/Dormant,2.0,247,1,238.0
747,3,🆕 Recent Shoppers,2.25,75,1,184.0
748,3,🆕 Recent Shoppers,3.6,13,1,700.0
749,3,🆕 Recent Shoppers,3.3,43,1,1088.0
750,3,🆕 Recent Shoppers,2.95,58,1,396.4
751,1,😴 At-Risk/Dormant,1.0,358,1,120.0
752,2,🛒 Regular Customers,2.7,265,1,1818.0
753,3,🆕 Recent Shoppers,2.9,20,1,203.0
754,1,😴 At-Risk/Dormant,1.0,295,1,124.0
755,3,🆕 Recent Shoppers,2.9,20,2,239.4
756,1,😴 At-Risk/Dormant,1.95,152,1,170.0
757,1,😴 At-Risk/Dormant,1.0,307,1,49.0
758,1,😴 At-Risk/Dormant,1.2999999999999998,258,1,109.0
759,3,🆕 Recent Shoppers,2.2,22,1,59.2
760,1,😴 At-Risk/Dormant,1.0,509,1,116.0
761,0,💎 High-Value Loyalists,3.3,57,2,1164.0
762,1,😴 At-Risk/Dormant,1.65,222,1,168.0
763,2,🛒 Regular Customers,3.6,20,3,5878.2
764,1,😴 At-Risk/Dormant,1.35,283,1,168.0
765,3,🆕 Recent Shoppers,2.9,19,2,220.8
766,3,🆕 Recent Shoppers,2.9,20,1,205.0
767,3,🆕 Recent Shoppers,2.65,213,1,320.0
768,0,💎 High-Value Loyalists,2.6,96,2,254.0
769,3,🆕 Recent Shoppers,2.9,9,1,234.0
770,1,😴 At-Risk/Dormant,2.05,270,1,302.0
771,3,🆕 Recent Shoppers,2.6,41,1,205.0
772,1,😴 At-Risk/Dormant,1.0,445,1,126.0
773,3,🆕 Recent Shoppers,3.25,14,1,322.0
774,3,🆕 Recent Shoppers,3.25,34,1,294.0
775,1,😴 At-Risk/Dormant,1.0,375,1,114.0
776,3,🆕 Recent Shoppers,2.9,6,1,207.0
777,3,🆕 Recent Shoppers,2.2,28,1,96.0
778,3,🆕 Recent Shoppers,2.55,34,1,160.0
779,1,😴 At-Risk/Dormant,2.0,222,1,196.0
780,0,💎 High-Value Loyalists,1.6999999999999995,345,2,228.0
781,1,😴 At-Risk/Dormant,1.35,287,1,188.0
782,0,💎 High-Value Loyalists,3.3,55,5,1926.0
783,1,😴 At-Risk/Dormant,2.0,251,1,200.0
784,3,🆕 Recent Shoppers,3.3,41,2,542.0
785,3,🆕 Recent Shoppers,1.95,122,1,168.0
786,3,🆕 Recent Shoppers,2.25,41,1,172.5
787,2,🛒 Regular Customers,3.6,6,3,4874.0
788,1,😴 At-Risk/Dormant,1.2999999999999998,235,1,120.0
789,1,😴 At-Risk/Dormant,1.95,148,1,157.9
790,3,🆕 Recent Shoppers,1.95,103,1,180.0
791,3,🆕 Recent Shoppers,2.3,127,1,200.0
792,3,🆕 Recent Shoppers,3.6,11,1,464.0
793,3,🆕 Recent Shoppers,2.95,68,1,400.0
794,3,🆕 Recent Shoppers,2.9,24,1,248.0
795,3,🆕 Recent Shoppers,3.6,13,2,1037.0
796,3,🆕 Recent Shoppers,3.3,54,1,478.0
797,3,🆕 Recent Shoppers,2.3,103,1,220.0
798,0,💎 High-Value Loyalists,3.6,21,2,1191.3
799,0,💎 High-Value Loyalists,2.95,80,3,256.0
800,1,😴 At-Risk/Dormant,2.4,351,1,832.0
801,0,💎 High-Value Loyalists,2.9,5,2,229.3
802,3,🆕 Recent Shoppers,2.65,192,1,340.0
803,1,😴 At-Risk/Dormant,2.3,185,1,210.0
804,3,🆕 Recent Shoppers,2.65,114,1,271.7
805,0,💎 High-Value Loyalists,3.6,18,3,1200.1
806,3,🆕 Recent Shoppers,2.9,25,1,216.0
807,0,💎 High-Value Loyalists,3.6,6,5,6222.3
808,3,🆕 Recent Shoppers,1.9,80,1,31.5
809,1,😴 At-Risk/Dormant,2.35,239,1,294.0
810,3,🆕 Recent Shoppers,2.65,139,1,280.7
811,0,💎 High-Value Loyalists,3.3,40,3,984.0
812,1,😴 At-Risk/Dormant,1.35,300,1,156.0
813,1,😴 At-Risk/Dormant,2.3,169,1,194.3
814,3,🆕 Recent Shoppers,2.6,80,1,200.0
815,1,😴 At-Risk/Dormant,1.0,421,1,114.0
816,0,💎 High-Value Loyalists,3.6,13,3,1322.2
817,1,😴 At-Risk/Dormant,1.0,306,1,122.0
818,1,😴 At-Risk/Dormant,1.65,254,1,177.0
819,1,😴 At-Risk/Dormant,1.35,314,1,152.0
820,3,🆕 Recent Shoppers,3.3,97,1,464.0
821,1,😴 At-Risk/Dormant,1.0,271,1,131.0
822,1,😴 At-Risk/Dormant,1.0,307,1,136.5
823,1,😴 At-Risk/Dormant,2.35,244,1,340.9
824,1,😴 At-Risk/Dormant,2.3,190,1,218.0
825,1,😴 At-Risk/Dormant,1.0,277,1,100.0
826,3,🆕 Recent Shoppers,2.3,142,1,250.0
827,1,😴 At-Risk/Dormant,1.65,249,1,171.9
829,1,😴 At-Risk/Dormant,1.6,174,1,134.0
830,3,🆕 Recent Shoppers,2.6,78,1,242.0
831,1,😴 At-Risk/Dormant,2.0,233,1,212.0
832,1,😴 At-Risk/Dormant,1.35,330,1,154.0
833,1,😴 At-Risk/Dormant,1.0,319,1,100.0
834,1,😴 At-Risk/Dormant,2.7,223,1,482.0
835,1,😴 At-Risk/Dormant,1.35,334,1,166.0
836,1,😴 At-Risk/Dormant,1.6,193,1,134.0
837,1,😴 At-Risk/Dormant,1.95,207,1,178.0
838,1,😴 At-Risk/Dormant,1.95,194,1,142.6
839,0,💎 High-Value Loyalists,2.0,240,2,210.6
840,3,🆕 Recent Shoppers,2.65,104,1,290.0
841,3,🆕 Recent Shoppers,2.9,14,1,218.0
842,3,🆕 Recent Shoppers,2.3,133,1,192.0
843,0,💎 High-Value Loyalists,3.0,202,2,804.0
844,1,😴 At-Risk/Dormant,1.2999999999999998,266,1,89.6
845,3,🆕 Recent Shoppers,3.0,168,1,556.0
846,3,🆕 Recent Shoppers,3.6,19,1,724.0
847,0,💎 High-Value Loyalists,2.95,57,2,412.0
848,1,😴 At-Risk/Dormant,1.35,363,1,184.0
849,3,🆕 Recent Shoppers,2.6,44,1,204.0
850,0,💎 High-Value Loyalists,1.6,197,2,40.0
851,3,🆕 Recent Shoppers,2.65,124,1,309.7
852,3,🆕 Recent Shoppers,2.6,69,1,200.0
853,1,😴 At-Risk/Dormant,2.0,269,1,236.0
854,0,💎 High-Value Loyalists,3.3,48,2,676.0
855,1,😴 At-Risk/Dormant,2.35,255,1,257.0
856,1,😴 At-Risk/Dormant,1.6999999999999995,353,1,200.0
857,0,💎 High-Value Loyalists,3.3,41,2,1337.0
858,3,🆕 Recent Shoppers,2.9,29,1,208.0
859,1,😴 At-Risk/Dormant,1.6,194,1,120.0
860,1,😴 At-Risk/Dormant,2.0,254,1,251.0
861,1,😴 At-Risk/Dormant,1.6,107,1,136.0
862,1,😴 At-Risk/Dormant,1.2999999999999998,247,1,128.0
863,3,🆕 Recent Shoppers,2.25,87,1,164.0
864,3,🆕 Recent Shoppers,3.25,12,1,288.0
865,1,😴 At-Risk/Dormant,2.0,251,1,253.0
866,3,🆕 Recent Shoppers,2.6,64,1,200.0
867,1,😴 At-Risk/Dormant,1.0,320,1,100.0
868,1,😴 At-Risk/Dormant,1.95,166,1,175.4
869,1,😴 At-Risk/Dormant,1.2999999999999998,269,1,107.1
870,3,🆕 Recent Shoppers,2.65,200,1,304.0
871,3,🆕 Recent Shoppers,2.6,62,1,204.0
872,0,💎 High-Value Loyalists,3.3,86,2,743.0
873,1,😴 At-Risk/Dormant,1.65,242,1,180.0
874,0,💎 High-Value Loyalists,2.9,20,3,225.9
875,3,🆕 Recent Shoppers,2.9,34,1,223.0
876,3,🆕 Recent Shoppers,3.6,27,2,872.0
877,0,💎 High-Value Loyalists,3.3,58,2,667.8
878,3,🆕 Recent Shoppers,2.65,162,1,270.0
879,3,🆕 Recent Shoppers,2.95,76,1,272.0
880,3,🆕 Recent Shoppers,3.6,29,1,800.0
881,1,😴 At-Risk/Dormant,2.0,244,1,240.0
882,3,🆕 Recent Shoppers,2.2,6,1,70.0
883,0,💎 High-Value Loyalists,2.25,41,2,188.0
884,3,🆕 Recent Shoppers,2.9,27,1,250.0
885,1,😴 At-Risk/Dormant,1.35,402,1,140.2
886,3,🆕 Recent Shoppers,2.9,5,1,196.3
887,1,😴 At-Risk/Dormant,1.2999999999999998,251,1,125.0
888,1,😴 At-Risk/Dormant,1.6,143,1,94.0
889,2,🛒 Regular Customers,3.3,66,1,1648.0
890,0,💎 High-Value Loyalists,3.3,96,2,476.0
891,3,🆕 Recent Shoppers,2.6,86,1,210.5
892,1,😴 At-Risk/Dormant,1.2999999999999998,230,1,120.8
893,3,🆕 Recent Shoppers,2.6,80,1,226.0
894,3,🆕 Recent Shoppers,2.9,18,1,212.0
895,3,🆕 Recent Shoppers,2.25,91,1,146.0
896,1,😴 At-Risk/Dormant,2.35,239,1,258.0
897,3,🆕 Recent Shoppers,2.25,46,1,186.8
898,3,🆕 Recent Shoppers,3.0,104,1,460.0
899,1,😴 At-Risk/Dormant,1.95,212,1,168.0
900,1,😴 At-Risk/Dormant,1.35,305,1,169.0
901,3,🆕 Recent Shoppers,2.9,20,1,226.0
902,3,🆕 Recent Shoppers,2.55,6,2,184.0
903,3,🆕 Recent Shoppers,2.95,54,1,322.0
904,1,😴 At-Risk/Dormant,1.6999999999999995,344,1,203.3
905,1,😴 At-Risk/Dormant,2.35,266,1,294.3
906,3,🆕 Recent Shoppers,2.7,230,1,780.0
907,3,🆕 Recent Shoppers,3.25,4,1,270.0
908,1,😴 At-Risk/Dormant,1.6999999999999995,314,1,208.0
909,3,🆕 Recent Shoppers,2.95,49,1,256.0
910,0,💎 High-Value Loyalists,3.6,20,4,3496.0
911,3,🆕 Recent Shoppers,2.55,13,1,150.0
912,0,💎 High-Value Loyalists,2.6,84,2,252.0
913,3,🆕 Recent Shoppers,2.2,34,1,43.6
914,3,🆕 Recent Shoppers,2.95,78,1,310.0
915,3,🆕 Recent Shoppers,3.6,15,2,866.0
916,3,🆕 Recent Shoppers,2.25,47,1,162.0
917,3,🆕 Recent Shoppers,3.3,64,1,754.0
918,1,😴 At-Risk/Dormant,2.0,233,1,244.0
919,3,🆕 Recent Shoppers,2.55,27,1,151.0
920,0,💎 High-Value Loyalists,2.95,70,4,378.0
921,3,🆕 Recent Shoppers,2.25,37,1,170.0
922,3,🆕 Recent Shoppers,3.3,50,1,494.0
923,1,😴 At-Risk/Dormant,2.05,286,1,262.0
924,3,🆕 Recent Shoppers,2.6,51,1,200.0
925,1,😴 At-Risk/Dormant,1.2999999999999998,259,1,111.0
926,1,😴 At-Risk/Dormant,1.0,351,1,134.0
927,1,😴 At-Risk/Dormant,1.6,155,1,136.0
928,1,😴 At-Risk/Dormant,1.0,292,1,76.0
929,1,😴 At-Risk/Dormant,1.6,106,1,88.0
930,1,😴 At-Risk/Dormant,2.0,258,1,214.0
931,0,💎 High-Value Loyalists,3.6,20,4,526.7
932,3,🆕 Recent Shoppers,2.25,89,1,150.0
933,3,🆕 Recent Shoppers,2.25,81,1,144.0
